split,setting,seed,task_id,success,failure_type,eval_error,patch_chars,localize_chars,review_chars,run_name,summary_path
shifted_test,reuse_prompt,713,apps_shifted_test_test_0005,True,passed,,301,570,4,apps_protocol_20260716_repeat02_s713_shifted_test_reuse_prompt,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_reuse_prompt\summary.json
shifted_test,reuse_routing,713,apps_shifted_test_test_0005,True,passed,,298,0,0,apps_protocol_20260716_repeat02_s713_shifted_test_reuse_routing,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_reuse_routing\summary.json
shifted_test,free,713,apps_shifted_test_test_0006,True,passed,,508,0,4,apps_protocol_20260716_repeat02_s713_shifted_test_free,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_free\summary.json
shifted_test,manual,713,apps_shifted_test_test_0006,True,passed,,488,660,4,apps_protocol_20260716_repeat02_s713_shifted_test_manual,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_manual\summary.json
shifted_test,random,713,apps_shifted_test_test_0006,True,passed,,502,976,0,apps_protocol_20260716_repeat02_s713_shifted_test_random,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_random\summary.json
shifted_test,reuse_full,713,apps_shifted_test_test_0006,True,passed,,487,1067,0,apps_protocol_20260716_repeat02_s713_shifted_test_reuse_full,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_reuse_full\summary.json
shifted_test,reuse_prompt,713,apps_shifted_test_test_0006,True,passed,,475,675,0,apps_protocol_20260716_repeat02_s713_shifted_test_reuse_prompt,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_reuse_prompt\summary.json
shifted_test,reuse_routing,713,apps_shifted_test_test_0006,True,passed,,965,801,4,apps_protocol_20260716_repeat02_s713_shifted_test_reuse_routing,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_reuse_routing\summary.json
shifted_test,free,713,apps_shifted_test_test_0007,True,passed,,254,843,0,apps_protocol_20260716_repeat02_s713_shifted_test_free,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_free\summary.json
shifted_test,manual,713,apps_shifted_test_test_0007,True,passed,,254,353,0,apps_protocol_20260716_repeat02_s713_shifted_test_manual,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_manual\summary.json
shifted_test,random,713,apps_shifted_test_test_0007,False,empty_or_missing_patch,Case 1 produced different output.,0,0,32,apps_protocol_20260716_repeat02_s713_shifted_test_random,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_random\summary.json
shifted_test,reuse_full,713,apps_shifted_test_test_0007,True,passed,,254,447,4,apps_protocol_20260716_repeat02_s713_shifted_test_reuse_full,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_reuse_full\summary.json
shifted_test,reuse_prompt,713,apps_shifted_test_test_0007,False,empty_or_missing_patch,Case 1 produced different output.,0,670,21,apps_protocol_20260716_repeat02_s713_shifted_test_reuse_prompt,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_reuse_prompt\summary.json
shifted_test,reuse_routing,713,apps_shifted_test_test_0007,True,passed,,254,782,0,apps_protocol_20260716_repeat02_s713_shifted_test_reuse_routing,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_reuse_routing\summary.json
shifted_test,free,713,apps_shifted_test_test_0008,True,passed,,872,917,0,apps_protocol_20260716_repeat02_s713_shifted_test_free,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_free\summary.json
shifted_test,manual,713,apps_shifted_test_test_0008,False,empty_or_missing_patch,Case 1 produced different output.,0,0,22,apps_protocol_20260716_repeat02_s713_shifted_test_manual,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_manual\summary.json
shifted_test,random,713,apps_shifted_test_test_0008,True,passed,,987,946,4,apps_protocol_20260716_repeat02_s713_shifted_test_random,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_random\summary.json
shifted_test,reuse_full,713,apps_shifted_test_test_0008,False,syntax_error,"File ""<string>"", line 1
    ```
    ^
SyntaxError: invalid syntax",1091,1243,0,apps_protocol_20260716_repeat02_s713_shifted_test_reuse_full,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_reuse_full\summary.json
shifted_test,reuse_prompt,713,apps_shifted_test_test_0008,True,passed,,1269,1079,0,apps_protocol_20260716_repeat02_s713_shifted_test_reuse_prompt,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_reuse_prompt\summary.json
shifted_test,reuse_routing,713,apps_shifted_test_test_0008,True,passed,,586,902,4,apps_protocol_20260716_repeat02_s713_shifted_test_reuse_routing,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_reuse_routing\summary.json
shifted_test,free,713,apps_shifted_test_test_0009,False,empty_or_missing_patch,Case 1 produced different output.,0,988,23,apps_protocol_20260716_repeat02_s713_shifted_test_free,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_free\summary.json
shifted_test,manual,713,apps_shifted_test_test_0009,False,empty_or_missing_patch,Case 1 produced different output.,0,1001,21,apps_protocol_20260716_repeat02_s713_shifted_test_manual,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_manual\summary.json
shifted_test,random,713,apps_shifted_test_test_0009,False,empty_or_missing_patch,Case 1 produced different output.,0,898,21,apps_protocol_20260716_repeat02_s713_shifted_test_random,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_random\summary.json
shifted_test,reuse_full,713,apps_shifted_test_test_0009,False,wrong_output,Case 1 produced different output.,2018,1895,0,apps_protocol_20260716_repeat02_s713_shifted_test_reuse_full,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_reuse_full\summary.json
shifted_test,reuse_prompt,713,apps_shifted_test_test_0009,True,passed,,1743,1325,0,apps_protocol_20260716_repeat02_s713_shifted_test_reuse_prompt,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_reuse_prompt\summary.json
shifted_test,reuse_routing,713,apps_shifted_test_test_0009,False,wrong_output,Case 1 produced different output.,1318,957,154,apps_protocol_20260716_repeat02_s713_shifted_test_reuse_routing,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_reuse_routing\summary.json
shifted_test,free,713,apps_shifted_test_test_0010,True,passed,,141,444,4,apps_protocol_20260716_repeat02_s713_shifted_test_free,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_free\summary.json
shifted_test,manual,713,apps_shifted_test_test_0010,True,passed,,85,467,4,apps_protocol_20260716_repeat02_s713_shifted_test_manual,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_manual\summary.json
shifted_test,random,713,apps_shifted_test_test_0010,True,passed,,121,449,4,apps_protocol_20260716_repeat02_s713_shifted_test_random,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_random\summary.json
shifted_test,reuse_full,713,apps_shifted_test_test_0010,True,passed,,125,364,4,apps_protocol_20260716_repeat02_s713_shifted_test_reuse_full,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_reuse_full\summary.json
shifted_test,reuse_prompt,713,apps_shifted_test_test_0010,True,passed,,85,445,4,apps_protocol_20260716_repeat02_s713_shifted_test_reuse_prompt,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_reuse_prompt\summary.json
shifted_test,reuse_routing,713,apps_shifted_test_test_0010,True,passed,,99,334,4,apps_protocol_20260716_repeat02_s713_shifted_test_reuse_routing,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_reuse_routing\summary.json
shifted_test,free,713,apps_shifted_test_test_0011,True,passed,,206,444,4,apps_protocol_20260716_repeat02_s713_shifted_test_free,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_free\summary.json
shifted_test,manual,713,apps_shifted_test_test_0011,True,passed,,192,634,4,apps_protocol_20260716_repeat02_s713_shifted_test_manual,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_manual\summary.json
shifted_test,random,713,apps_shifted_test_test_0011,True,passed,,203,588,4,apps_protocol_20260716_repeat02_s713_shifted_test_random,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_random\summary.json
shifted_test,reuse_full,713,apps_shifted_test_test_0011,True,passed,,198,409,4,apps_protocol_20260716_repeat02_s713_shifted_test_reuse_full,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_reuse_full\summary.json
shifted_test,reuse_prompt,713,apps_shifted_test_test_0011,True,passed,,199,476,4,apps_protocol_20260716_repeat02_s713_shifted_test_reuse_prompt,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_reuse_prompt\summary.json
shifted_test,reuse_routing,713,apps_shifted_test_test_0011,True,passed,,198,585,4,apps_protocol_20260716_repeat02_s713_shifted_test_reuse_routing,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_reuse_routing\summary.json
shifted_test,free,713,apps_shifted_test_test_0012,True,passed,,1003,0,0,apps_protocol_20260716_repeat02_s713_shifted_test_free,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_free\summary.json
shifted_test,manual,713,apps_shifted_test_test_0012,True,passed,,932,495,0,apps_protocol_20260716_repeat02_s713_shifted_test_manual,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_manual\summary.json
shifted_test,random,713,apps_shifted_test_test_0012,True,passed,,870,917,0,apps_protocol_20260716_repeat02_s713_shifted_test_random,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_random\summary.json
shifted_test,reuse_full,713,apps_shifted_test_test_0012,False,empty_or_missing_patch,Case 1 produced different output.,0,0,22,apps_protocol_20260716_repeat02_s713_shifted_test_reuse_full,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_reuse_full\summary.json
shifted_test,reuse_prompt,713,apps_shifted_test_test_0012,True,passed,,367,601,0,apps_protocol_20260716_repeat02_s713_shifted_test_reuse_prompt,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_reuse_prompt\summary.json
shifted_test,reuse_routing,713,apps_shifted_test_test_0012,True,passed,,325,904,0,apps_protocol_20260716_repeat02_s713_shifted_test_reuse_routing,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_reuse_routing\summary.json
shifted_test,free,713,apps_shifted_test_test_0014,False,empty_or_missing_patch,Case 1 produced different output.,0,0,16,apps_protocol_20260716_repeat02_s713_shifted_test_free,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_free\summary.json
shifted_test,manual,713,apps_shifted_test_test_0014,False,empty_or_missing_patch,Case 1 produced different output.,0,814,16,apps_protocol_20260716_repeat02_s713_shifted_test_manual,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_manual\summary.json
shifted_test,random,713,apps_shifted_test_test_0014,False,empty_or_missing_patch,Case 1 produced different output.,0,855,38,apps_protocol_20260716_repeat02_s713_shifted_test_random,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_random\summary.json
shifted_test,reuse_full,713,apps_shifted_test_test_0014,False,empty_or_missing_patch,Case 1 produced different output.,0,845,36,apps_protocol_20260716_repeat02_s713_shifted_test_reuse_full,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_reuse_full\summary.json
shifted_test,reuse_prompt,713,apps_shifted_test_test_0014,False,empty_or_missing_patch,Case 1 produced different output.,0,840,15,apps_protocol_20260716_repeat02_s713_shifted_test_reuse_prompt,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_reuse_prompt\summary.json
shifted_test,reuse_routing,713,apps_shifted_test_test_0014,False,empty_or_missing_patch,Case 1 produced different output.,0,782,22,apps_protocol_20260716_repeat02_s713_shifted_test_reuse_routing,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_reuse_routing\summary.json
shifted_test,free,713,apps_shifted_test_test_0015,True,passed,,216,666,4,apps_protocol_20260716_repeat02_s713_shifted_test_free,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_free\summary.json
shifted_test,manual,713,apps_shifted_test_test_0015,True,passed,,216,397,0,apps_protocol_20260716_repeat02_s713_shifted_test_manual,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_manual\summary.json
shifted_test,random,713,apps_shifted_test_test_0015,True,passed,,216,984,4,apps_protocol_20260716_repeat02_s713_shifted_test_random,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_random\summary.json
shifted_test,reuse_full,713,apps_shifted_test_test_0015,True,passed,,195,526,4,apps_protocol_20260716_repeat02_s713_shifted_test_reuse_full,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_reuse_full\summary.json
shifted_test,reuse_prompt,713,apps_shifted_test_test_0015,True,passed,,215,758,4,apps_protocol_20260716_repeat02_s713_shifted_test_reuse_prompt,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_reuse_prompt\summary.json
shifted_test,reuse_routing,713,apps_shifted_test_test_0015,True,passed,,216,523,4,apps_protocol_20260716_repeat02_s713_shifted_test_reuse_routing,trajectories\apps_protocol_20260716_repeat02_s713_shifted_test_reuse_routing\summary.json
shifted_test,free,714,apps_shifted_test_test_0000,False,syntax_error,"File ""<string>"", line 16
    else:
         ^
IndentationError: expected an indented block after 'else' statement on line 16",325,0,79,apps_protocol_20260718_s714_shifted_test_free,trajectories\apps_protocol_20260718_s714_shifted_test_free\summary.json
shifted_test,manual,714,apps_shifted_test_test_0000,False,empty_or_missing_patch,Case 1 produced different output.,0,837,42,apps_protocol_20260718_s714_shifted_test_manual,trajectories\apps_protocol_20260718_s714_shifted_test_manual\summary.json
shifted_test,random,714,apps_shifted_test_test_0000,True,passed,,1003,0,4,apps_protocol_20260718_s714_shifted_test_random,trajectories\apps_protocol_20260718_s714_shifted_test_random\summary.json
shifted_test,reuse_full,714,apps_shifted_test_test_0000,False,empty_or_missing_patch,Case 1 produced different output.,0,0,57,apps_protocol_20260718_s714_shifted_test_reuse_full,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_full\summary.json
shifted_test,reuse_prompt,714,apps_shifted_test_test_0000,True,passed,,1358,0,0,apps_protocol_20260718_s714_shifted_test_reuse_prompt,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_prompt\summary.json
shifted_test,reuse_routing,714,apps_shifted_test_test_0000,True,passed,,1076,464,0,apps_protocol_20260718_s714_shifted_test_reuse_routing,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_routing\summary.json
shifted_test,free,714,apps_shifted_test_test_0001,True,passed,,581,964,4,apps_protocol_20260718_s714_shifted_test_free,trajectories\apps_protocol_20260718_s714_shifted_test_free\summary.json
shifted_test,manual,714,apps_shifted_test_test_0001,True,passed,,561,887,4,apps_protocol_20260718_s714_shifted_test_manual,trajectories\apps_protocol_20260718_s714_shifted_test_manual\summary.json
shifted_test,random,714,apps_shifted_test_test_0001,True,passed,,427,566,4,apps_protocol_20260718_s714_shifted_test_random,trajectories\apps_protocol_20260718_s714_shifted_test_random\summary.json
shifted_test,reuse_full,714,apps_shifted_test_test_0001,False,empty_or_missing_patch,Case 1 produced different output.,0,668,21,apps_protocol_20260718_s714_shifted_test_reuse_full,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_full\summary.json
shifted_test,reuse_prompt,714,apps_shifted_test_test_0001,True,passed,,471,923,4,apps_protocol_20260718_s714_shifted_test_reuse_prompt,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_prompt\summary.json
shifted_test,reuse_routing,714,apps_shifted_test_test_0001,False,empty_or_missing_patch,Case 1 produced different output.,0,653,16,apps_protocol_20260718_s714_shifted_test_reuse_routing,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_routing\summary.json
shifted_test,free,714,apps_shifted_test_test_0002,True,passed,,157,668,0,apps_protocol_20260718_s714_shifted_test_free,trajectories\apps_protocol_20260718_s714_shifted_test_free\summary.json
shifted_test,manual,714,apps_shifted_test_test_0002,True,passed,,252,925,4,apps_protocol_20260718_s714_shifted_test_manual,trajectories\apps_protocol_20260718_s714_shifted_test_manual\summary.json
shifted_test,random,714,apps_shifted_test_test_0002,True,passed,,127,580,4,apps_protocol_20260718_s714_shifted_test_random,trajectories\apps_protocol_20260718_s714_shifted_test_random\summary.json
shifted_test,reuse_full,714,apps_shifted_test_test_0002,True,passed,,170,613,0,apps_protocol_20260718_s714_shifted_test_reuse_full,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_full\summary.json
shifted_test,reuse_prompt,714,apps_shifted_test_test_0002,True,passed,,247,585,4,apps_protocol_20260718_s714_shifted_test_reuse_prompt,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_prompt\summary.json
shifted_test,reuse_routing,714,apps_shifted_test_test_0002,True,passed,,119,424,0,apps_protocol_20260718_s714_shifted_test_reuse_routing,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_routing\summary.json
shifted_test,free,714,apps_shifted_test_test_0003,False,empty_or_missing_patch,Case 1 produced different output.,0,1153,32,apps_protocol_20260718_s714_shifted_test_free,trajectories\apps_protocol_20260718_s714_shifted_test_free\summary.json
shifted_test,manual,714,apps_shifted_test_test_0003,False,empty_or_missing_patch,Case 1 produced different output.,0,938,17,apps_protocol_20260718_s714_shifted_test_manual,trajectories\apps_protocol_20260718_s714_shifted_test_manual\summary.json
shifted_test,random,714,apps_shifted_test_test_0003,True,passed,,1519,680,186,apps_protocol_20260718_s714_shifted_test_random,trajectories\apps_protocol_20260718_s714_shifted_test_random\summary.json
shifted_test,reuse_full,714,apps_shifted_test_test_0003,True,passed,,1814,707,0,apps_protocol_20260718_s714_shifted_test_reuse_full,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_full\summary.json
shifted_test,reuse_prompt,714,apps_shifted_test_test_0003,False,wrong_output,Case 13 produced different output.,1621,855,0,apps_protocol_20260718_s714_shifted_test_reuse_prompt,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_prompt\summary.json
shifted_test,reuse_routing,714,apps_shifted_test_test_0003,True,passed,,1518,967,4,apps_protocol_20260718_s714_shifted_test_reuse_routing,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_routing\summary.json
shifted_test,free,714,apps_shifted_test_test_0004,True,passed,,437,753,0,apps_protocol_20260718_s714_shifted_test_free,trajectories\apps_protocol_20260718_s714_shifted_test_free\summary.json
shifted_test,manual,714,apps_shifted_test_test_0004,True,passed,,595,1213,0,apps_protocol_20260718_s714_shifted_test_manual,trajectories\apps_protocol_20260718_s714_shifted_test_manual\summary.json
shifted_test,random,714,apps_shifted_test_test_0004,True,passed,,254,746,4,apps_protocol_20260718_s714_shifted_test_random,trajectories\apps_protocol_20260718_s714_shifted_test_random\summary.json
shifted_test,reuse_full,714,apps_shifted_test_test_0004,True,passed,,420,709,0,apps_protocol_20260718_s714_shifted_test_reuse_full,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_full\summary.json
shifted_test,reuse_prompt,714,apps_shifted_test_test_0004,True,passed,,442,464,0,apps_protocol_20260718_s714_shifted_test_reuse_prompt,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_prompt\summary.json
shifted_test,reuse_routing,714,apps_shifted_test_test_0004,True,passed,,417,1016,4,apps_protocol_20260718_s714_shifted_test_reuse_routing,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_routing\summary.json
shifted_test,free,714,apps_shifted_test_test_0005,True,passed,,457,685,0,apps_protocol_20260718_s714_shifted_test_free,trajectories\apps_protocol_20260718_s714_shifted_test_free\summary.json
shifted_test,manual,714,apps_shifted_test_test_0005,True,passed,,292,529,0,apps_protocol_20260718_s714_shifted_test_manual,trajectories\apps_protocol_20260718_s714_shifted_test_manual\summary.json
shifted_test,random,714,apps_shifted_test_test_0005,True,passed,,300,732,0,apps_protocol_20260718_s714_shifted_test_random,trajectories\apps_protocol_20260718_s714_shifted_test_random\summary.json
shifted_test,reuse_full,714,apps_shifted_test_test_0005,True,passed,,336,1058,0,apps_protocol_20260718_s714_shifted_test_reuse_full,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_full\summary.json
shifted_test,reuse_prompt,714,apps_shifted_test_test_0005,True,passed,,457,829,0,apps_protocol_20260718_s714_shifted_test_reuse_prompt,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_prompt\summary.json
shifted_test,reuse_routing,714,apps_shifted_test_test_0005,True,passed,,238,515,0,apps_protocol_20260718_s714_shifted_test_reuse_routing,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_routing\summary.json
shifted_test,free,714,apps_shifted_test_test_0006,True,passed,,425,1239,4,apps_protocol_20260718_s714_shifted_test_free,trajectories\apps_protocol_20260718_s714_shifted_test_free\summary.json
shifted_test,manual,714,apps_shifted_test_test_0006,True,passed,,461,750,4,apps_protocol_20260718_s714_shifted_test_manual,trajectories\apps_protocol_20260718_s714_shifted_test_manual\summary.json
shifted_test,random,714,apps_shifted_test_test_0006,True,passed,,392,1062,4,apps_protocol_20260718_s714_shifted_test_random,trajectories\apps_protocol_20260718_s714_shifted_test_random\summary.json
shifted_test,reuse_full,714,apps_shifted_test_test_0006,True,passed,,465,1232,0,apps_protocol_20260718_s714_shifted_test_reuse_full,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_full\summary.json
shifted_test,reuse_prompt,714,apps_shifted_test_test_0006,True,passed,,755,997,0,apps_protocol_20260718_s714_shifted_test_reuse_prompt,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_prompt\summary.json
shifted_test,reuse_routing,714,apps_shifted_test_test_0006,True,passed,,562,648,4,apps_protocol_20260718_s714_shifted_test_reuse_routing,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_routing\summary.json
shifted_test,free,714,apps_shifted_test_test_0007,True,passed,,293,0,0,apps_protocol_20260718_s714_shifted_test_free,trajectories\apps_protocol_20260718_s714_shifted_test_free\summary.json
shifted_test,manual,714,apps_shifted_test_test_0007,False,empty_or_missing_patch,Case 1 produced different output.,0,789,16,apps_protocol_20260718_s714_shifted_test_manual,trajectories\apps_protocol_20260718_s714_shifted_test_manual\summary.json
shifted_test,random,714,apps_shifted_test_test_0007,True,passed,,254,444,0,apps_protocol_20260718_s714_shifted_test_random,trajectories\apps_protocol_20260718_s714_shifted_test_random\summary.json
shifted_test,reuse_full,714,apps_shifted_test_test_0007,False,empty_or_missing_patch,Case 1 produced different output.,0,1182,30,apps_protocol_20260718_s714_shifted_test_reuse_full,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_full\summary.json
shifted_test,reuse_prompt,714,apps_shifted_test_test_0007,True,passed,,254,646,0,apps_protocol_20260718_s714_shifted_test_reuse_prompt,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_prompt\summary.json
shifted_test,reuse_routing,714,apps_shifted_test_test_0007,True,passed,,254,740,4,apps_protocol_20260718_s714_shifted_test_reuse_routing,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_routing\summary.json
shifted_test,free,714,apps_shifted_test_test_0008,True,passed,,998,586,0,apps_protocol_20260718_s714_shifted_test_free,trajectories\apps_protocol_20260718_s714_shifted_test_free\summary.json
shifted_test,manual,714,apps_shifted_test_test_0008,False,empty_or_missing_patch,Case 1 produced different output.,0,945,22,apps_protocol_20260718_s714_shifted_test_manual,trajectories\apps_protocol_20260718_s714_shifted_test_manual\summary.json
shifted_test,random,714,apps_shifted_test_test_0008,True,passed,,997,947,4,apps_protocol_20260718_s714_shifted_test_random,trajectories\apps_protocol_20260718_s714_shifted_test_random\summary.json
shifted_test,reuse_full,714,apps_shifted_test_test_0008,True,passed,,1601,666,0,apps_protocol_20260718_s714_shifted_test_reuse_full,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_full\summary.json
shifted_test,reuse_prompt,714,apps_shifted_test_test_0008,True,passed,,637,1022,4,apps_protocol_20260718_s714_shifted_test_reuse_prompt,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_prompt\summary.json
shifted_test,reuse_routing,714,apps_shifted_test_test_0008,False,wrong_output,Case 10 produced different output.,523,82,141,apps_protocol_20260718_s714_shifted_test_reuse_routing,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_routing\summary.json
shifted_test,free,714,apps_shifted_test_test_0009,True,passed,,1626,1098,0,apps_protocol_20260718_s714_shifted_test_free,trajectories\apps_protocol_20260718_s714_shifted_test_free\summary.json
shifted_test,manual,714,apps_shifted_test_test_0009,True,passed,,1778,0,4,apps_protocol_20260718_s714_shifted_test_manual,trajectories\apps_protocol_20260718_s714_shifted_test_manual\summary.json
shifted_test,random,714,apps_shifted_test_test_0009,False,syntax_error,"File ""<string>"", line 44
    cnt_bottom = k - bisect.bisect_right(D_sorted, u) - (1 if u < d
                                                        ^
SyntaxError: '(' was never closed",1495,1657,55,apps_protocol_20260718_s714_shifted_test_random,trajectories\apps_protocol_20260718_s714_shifted_test_random\summary.json
shifted_test,reuse_full,714,apps_shifted_test_test_0009,False,empty_or_missing_patch,Case 1 produced different output.,0,839,22,apps_protocol_20260718_s714_shifted_test_reuse_full,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_full\summary.json
shifted_test,reuse_prompt,714,apps_shifted_test_test_0009,True,passed,,2057,1061,0,apps_protocol_20260718_s714_shifted_test_reuse_prompt,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_prompt\summary.json
shifted_test,reuse_routing,714,apps_shifted_test_test_0009,True,passed,,1424,1152,0,apps_protocol_20260718_s714_shifted_test_reuse_routing,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_routing\summary.json
shifted_test,free,714,apps_shifted_test_test_0010,True,passed,,85,361,4,apps_protocol_20260718_s714_shifted_test_free,trajectories\apps_protocol_20260718_s714_shifted_test_free\summary.json
shifted_test,manual,714,apps_shifted_test_test_0010,True,passed,,125,490,4,apps_protocol_20260718_s714_shifted_test_manual,trajectories\apps_protocol_20260718_s714_shifted_test_manual\summary.json
shifted_test,random,714,apps_shifted_test_test_0010,True,passed,,85,459,4,apps_protocol_20260718_s714_shifted_test_random,trajectories\apps_protocol_20260718_s714_shifted_test_random\summary.json
shifted_test,reuse_full,714,apps_shifted_test_test_0010,True,passed,,141,588,4,apps_protocol_20260718_s714_shifted_test_reuse_full,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_full\summary.json
shifted_test,reuse_prompt,714,apps_shifted_test_test_0010,True,passed,,135,419,4,apps_protocol_20260718_s714_shifted_test_reuse_prompt,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_prompt\summary.json
shifted_test,reuse_routing,714,apps_shifted_test_test_0010,True,passed,,125,386,4,apps_protocol_20260718_s714_shifted_test_reuse_routing,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_routing\summary.json
shifted_test,free,714,apps_shifted_test_test_0011,True,passed,,200,479,4,apps_protocol_20260718_s714_shifted_test_free,trajectories\apps_protocol_20260718_s714_shifted_test_free\summary.json
shifted_test,manual,714,apps_shifted_test_test_0011,True,passed,,197,480,4,apps_protocol_20260718_s714_shifted_test_manual,trajectories\apps_protocol_20260718_s714_shifted_test_manual\summary.json
shifted_test,random,714,apps_shifted_test_test_0011,True,passed,,198,493,4,apps_protocol_20260718_s714_shifted_test_random,trajectories\apps_protocol_20260718_s714_shifted_test_random\summary.json
shifted_test,reuse_full,714,apps_shifted_test_test_0011,True,passed,,199,433,4,apps_protocol_20260718_s714_shifted_test_reuse_full,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_full\summary.json
shifted_test,reuse_prompt,714,apps_shifted_test_test_0011,True,passed,,199,563,4,apps_protocol_20260718_s714_shifted_test_reuse_prompt,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_prompt\summary.json
shifted_test,reuse_routing,714,apps_shifted_test_test_0011,True,passed,,200,556,4,apps_protocol_20260718_s714_shifted_test_reuse_routing,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_routing\summary.json
shifted_test,free,714,apps_shifted_test_test_0012,True,passed,,323,714,4,apps_protocol_20260718_s714_shifted_test_free,trajectories\apps_protocol_20260718_s714_shifted_test_free\summary.json
